source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Campanula cana	ott:322432	-	Campanula bononiensis	ncbi:361374	109730	noinfo	null

Campanula calamenthifolia	ott:322442	=>	Campanula calamenthifolia	ncbi:1241040	322442	same/primary-name	Campanula calamenthifolia
Campanula calamenthifolia	ott:322442	-	Campanula tomentosa	ncbi:649669	954417	noinfo	null

Campanula cashmeriana	ott:322455	=>	Campanula cashmeriana	ncbi:1241048	322455	same/primary-name	Campanula cashmeriana
Campanula cashmeriana	ott:322455	-	Campanula evolvulacea	ncbi:1241075	1016771	noinfo	null

Campanula benthamii	ott:351848	=>	Campanula benthamii	ncbi:1241034	351848	same/primary-name	Campanula benthamii
Campanula benthamii	ott:351848	-	Campanula dimorphantha	ncbi:428160	283617	noinfo	null

Campanula drabifolia	ott:377020	=>	Campanula drabifolia	ncbi:361380	377020	same/primary-name	Campanula drabifolia
Campanula drabifolia	ott:377020	-	Campanula scutellata	ncbi:428202	513697	noinfo	null

Campanula radicosa	ott:410734	=>	Campanula radicosa	ncbi:440360	410734	same/primary-name	Campanula radicosa
Campanula radicosa	ott:410734	-	Asyneuma persicum	gbif:3168265	3893558	noinfo	null

Campanula legionensis	ott:441873	=>	Campanula legionensis	ncbi:1241114	441873	same/primary-name	Campanula legionensis
Campanula legionensis	ott:441873	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula aprica	ott:442702	=>	Campanula aprica	ncbi:1241021	442702	same/primary-name	Campanula aprica
Campanula aprica	ott:442702	-	Campanula cana	ncbi:1241045	322432	noinfo	null

Campanula ramulosa	ott:462874	=>	Campanula ramulosa	ncbi:45327	462874	same/primary-name	Campanula ramulosa
Campanula ramulosa	ott:462874	-	Campanula pallida	ncbi:1241138	219750	noinfo	null

Campanula fedorovii	ott:479174	=>	Campanula fedorovii	ncbi:649657	479174	same/primary-name	Campanula fedorovii
Campanula fedorovii	ott:479174	-	Campanula daghestanica	ncbi:1241063	16182	noinfo	null

Campanula ciliata	ott:479176	=>	Campanula ciliata	ncbi:649654	479176	same/primary-name	Campanula ciliata
Campanula ciliata	ott:479176	-	Campanula hispanica	ncbi:1241097	453442	noinfo	null

Campanula cervicaria	ott:479178	=>	Campanula cervicaria	ncbi:649652	479178	same/primary-name	Campanula cervicaria
Campanula cervicaria	ott:479178	-	Campanula echiifolia	gbif:8401244	9006169	noinfo	null

Campanula rapunculoides	ott:589792	=>	Campanula rapunculoides	ncbi:209536	589792	same/primary-name	Campanula rapunculoides
Campanula rapunculoides	ott:589792	-	Asyneuma rigidum	gbif:3168307	3893553	noinfo	null

Campanula rapunculus	ott:600582	=>	Campanula rapunculus	ncbi:428196	600582	same/primary-name	Campanula rapunculus
Campanula rapunculus	ott:600582	-	Campanula lyrata	ncbi:428178	858216	noinfo	null

Campanula savalanica	ott:600586	=>	Campanula savalanica	ncbi:428197	600586	same/primary-name	Campanula savalanica
Campanula savalanica	ott:600586	-	Campanula bayerniana	ncbi:1241029	84671	noinfo	null

Campanula buseri	ott:606300	=>	Campanula buseri	ncbi:1241039	606300	same/primary-name	Campanula buseri
Campanula buseri	ott:606300	-	Tracheliopsis tubulosa	gbif:8423597	9006796	noinfo	null

Campanula americana	ott:659066	=>	Campanula americana	ncbi:239430	270849	same/primary-name	Campanula americana
Campanula americana	ott:659066	-	Campanula nitida	gbif:7844761	9006202	noinfo	null

Campanula rotundifolia	ott:667590	=>	Campanula rotundifolia	ncbi:239422	667590	same/primary-name	Campanula rotundifolia
Campanula rotundifolia	ott:667590	-	Campanula heterodoxa	gbif:7633175	9006178	noinfo	null

Campanula raddeana	ott:667600	=>	Campanula raddeana	ncbi:239420	667600	same/primary-name	Campanula raddeana
Campanula raddeana	ott:667600	-	Campanula kemulariae	ncbi:1238577	277895	noinfo	null

Campanula alata	ott:671924	=>	Campanula alata	ncbi:478654	671924	same/primary-name	Campanula alata
Campanula alata	ott:671924	-	Campanula peregrina	ncbi:239415	219653	noinfo	null

Campanula xylopoda	ott:702332	=>	Campanula xylopoda	ncbi:1241213	702332	same/primary-name	Campanula xylopoda
Campanula xylopoda	ott:702332	-	Campanula cana	ncbi:1241045	322432	noinfo	null

Campanula versicolor	ott:719194	=>	Campanula versicolor	ncbi:361406	719194	same/primary-name	Campanula versicolor
Campanula versicolor	ott:719194	-	Campanula pelviformis	ncbi:519284	433381	noinfo	null

Campanula hispanica	ott:453442	=>	Campanula hispanica	ncbi:1241097	453442	same/primary-name	Campanula hispanica
Campanula hispanica	ott:453442	-	Campanula jurjurensis	gbif:7849143	3893174	noinfo	null

Campanula vidalii	ott:742574	=>	Campanula vidalii	ncbi:1053331	742574	same/primary-name	Campanula vidalii
Campanula vidalii	ott:742574	-	Azorina vidalii	ncbi:239395	245755	noinfo	null

Campanula micrantha	ott:782933	=>	Campanula micrantha	ncbi:1241130	782933	same/primary-name	Campanula micrantha
Campanula micrantha	ott:782933	-	Campanula bononiensis	ncbi:361374	109730	noinfo	null

Campanula divaricata	ott:794310	=>	Campanula divaricata	ncbi:239401	794310	same/primary-name	Campanula divaricata
Campanula divaricata	ott:794310	-	Campanula waldsteiniana	ncbi:361407	719196	noinfo	null

Campanula kolenatiana	ott:794331	=>	Campanula kolenatiana	ncbi:239408	794331	same/primary-name	Campanula kolenatiana
Campanula kolenatiana	ott:794331	-	Campanula achverdovii	gbif:5409839	9006151	noinfo	null

Campanula broussonetiana	ott:804558	=>	Campanula broussonetiana	ncbi:564947	804558	same/primary-name	Campanula broussonetiana
Campanula broussonetiana	ott:804558	-	Wahlenbergia gracilis	ncbi:1005594	961831	noinfo	null

Campanula tubulosa	ott:832283	=>	Campanula tubulosa	ncbi:519289	832283	same/primary-name	Campanula tubulosa
Campanula tubulosa	ott:832283	-	Campanula buseri	ncbi:1241039	606300	noinfo	null

Campanula heterophylla	ott:109516	=>	Campanula heterophylla	ncbi:1241094	109516	same/primary-name	Campanula heterophylla
Campanula heterophylla	ott:109516	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula filicaulis	ott:858201	=>	Campanula filicaulis	ncbi:428170	858201	same/primary-name	Campanula filicaulis
Campanula filicaulis	ott:858201	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula serrata subsp. recta	ott:884305	=>	Campanula serrata subsp. recta	ncbi:1241175	884305	same/primary-name	Campanula serrata subsp. recta
Campanula serrata subsp. recta	ott:884305	-	Campanula scheuchzeri	ncbi:361399	953245	noinfo	null

Campanula affinis	ott:908035	=>	Campanula affinis	ncbi:428153	908035	same/primary-name	Campanula affinis
Campanula affinis	ott:908035	-	Campanula portenschlagiana	ncbi:361394	953239	noinfo	null

Campanula morettiana	ott:953229	=>	Campanula morettiana	ncbi:361393	953229	same/primary-name	Campanula morettiana
Campanula morettiana	ott:953229	-	Wahlenbergia linarioides	gbif:5413457	3892406	noinfo	null

Campanula scheuchzeri	ott:953245	=>	Campanula scheuchzeri	ncbi:361399	953245	same/primary-name	Campanula scheuchzeri
Campanula scheuchzeri	ott:953245	-	Campanula marchesettii	ncbi:361392	953227	noinfo	null

Campanula tomentosa	ott:954417	=>	Campanula tomentosa	ncbi:649669	954417	same/primary-name	Campanula tomentosa
Campanula tomentosa	ott:954417	-	Campanula celsii	ncbi:1241051	761726	noinfo	null

Campanula rhomboidalis	ott:954427	=>	Campanula rhomboidalis	ncbi:649663	954427	same/primary-name	Campanula rhomboidalis
Campanula rhomboidalis	ott:954427	-	Campanula rubra	gbif:5411189	9006217	noinfo	null

Campanula formanekiana	ott:962536	=>	Campanula formanekiana	ncbi:1241079	962536	same/primary-name	Campanula formanekiana
Campanula formanekiana	ott:962536	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula elatines	ott:965310	=>	Campanula elatines	ncbi:186428	965310	same/primary-name	Campanula elatines
Campanula elatines	ott:965310	-	Campanula barbeyi	gbif:7679678	9006157	noinfo	null

Campanula takhtadzhianii	ott:966375	=>	Campanula takhtadzhianii	ncbi:1241194	966375	same/primary-name	Campanula takhtadzhianii
Campanula takhtadzhianii	ott:966375	-	Campanula bayerniana	ncbi:1241029	84671	noinfo	null

Campanula laciniata	ott:992214	=>	Campanula laciniata	ncbi:519283	992214	same/primary-name	Campanula laciniata
Campanula laciniata	ott:992214	-	Campanula tomentosa	ncbi:649669	954417	noinfo	null

Campanula jacquinii	ott:992222	=>	Campanula jacquinii	ncbi:519282	992222	same/primary-name	Campanula jacquinii
Campanula jacquinii	ott:992222	-	Diosphaera jacquinii	gbif:7986004	9006241	noinfo	null

Campanula edulis	ott:1009387	=>	Campanula edulis	ncbi:239402	1009387	same/primary-name	Campanula edulis
Campanula edulis	ott:1009387	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null

Campanula evolvulacea	ott:1016771	=>	Campanula evolvulacea	ncbi:1241075	1016771	same/primary-name	Campanula evolvulacea
Campanula evolvulacea	ott:1016771	-	Campanula cashmeriana	ncbi:1241048	322455	noinfo	null

Campanula parryi var. idahoensis	ott:487967	=>	Campanula parryi var. idahoensis	ncbi:1089228	487967	same/primary-name	Campanula parryi var. idahoensis
Campanula parryi var. idahoensis	ott:487967	-	Campanula parryi	ncbi:440358	897852	noinfo	null

Campanula velebitica	ott:1062652	=>	Campanula velebitica	ncbi:1241209	1062652	same/primary-name	Campanula velebitica
Campanula velebitica	ott:1062652	-	Campanula orphanidea	ncbi:440379	296788	noinfo	null

Campanula langsdorffiana	ott:1088825	=>	Campanula langsdorffiana	ncbi:1241112	1088825	same/primary-name	Campanula langsdorffiana
Campanula langsdorffiana	ott:1088825	-	Campanula parryi	ncbi:440358	897852	noinfo	null

Campanula praesignis	ott:3893169	=>	Campanula praesignis	gbif:5409864	3893169	same/primary-name	Campanula praesignis
Campanula praesignis	ott:3893169	-	Campanula breynina	gbif:7717014	9006159	noinfo	null

Campanula immodesta	ott:3893240	=>	Campanula immodesta	ncbi:1796126	3893240	same/primary-name	Campanula immodesta
Campanula immodesta	ott:3893240	-	Campanula cochleariifolia	ncbi:428162	283610	noinfo	null

Campanula expansa	ott:3893232	=>	Campanula expansa	gbif:5411136	3893232	same/primary-name	Campanula expansa
Campanula expansa	ott:3893232	-	Campanula sparsa	ncbi:440362	410730	noinfo	null

Campanula giesekiana	ott:3893197	=>	Campanula giesekiana	gbif:5410804	3893197	same/primary-name	Campanula giesekiana
Campanula giesekiana	ott:3893197	-	Campanula pratensis	gbif:8164171	9006210	noinfo	null

Diastatea micrantha	ott:638791	=>	Diastatea micrantha	ncbi:368674	638791	same/primary-name	Diastatea micrantha
Diastatea micrantha	ott:638791	-	Lobelia parviflora	gbif:8202586	9006610	noinfo	null

Diastatea tenera	ott:3892580	=>	Diastatea tenera	gbif:3158863	3892580	same/primary-name	Diastatea tenera
Diastatea tenera	ott:3892580	-	Palmerella tenera	gbif:8351716	9006689	noinfo	null

Solenopsis minuta	ott:867632	=>	Solenopsis minuta	ncbi:519300	867632	same/primary-name	Solenopsis minuta
Solenopsis minuta	ott:867632	-	Lobelia minuta	gbif:7384353	9006602	noinfo	null

Solenopsis laurentia	ott:638795	=>	Solenopsis laurentia	ncbi:368678	638795	same/primary-name	Solenopsis laurentia
Solenopsis laurentia	ott:638795	-	Lobelia gracilis	gbif:8392777	9006576	noinfo	null

Solenopsis bivonae	ott:3892585	=>	Solenopsis bivonae	gbif:5413134	3892585	same/primary-name	Solenopsis bivonae
Solenopsis bivonae	ott:3892585	-	Lobelia tenella	gbif:8027425	9006650	noinfo	null

Hippobroma longiflora	ott:638787	=>	Hippobroma longiflora	ncbi:368676	638787	same/primary-name	Hippobroma longiflora
Hippobroma longiflora	ott:638787	-	Lobelia longiflora	gbif:7853077	9006598	noinfo	null

Delissea undulata	ott:104508	=>	Delissea undulata	ncbi:368924	104508	same/primary-name	Delissea undulata
Delissea undulata	ott:104508	-	Lobelia undulata	gbif:7690341	9006663	noinfo	null

Delissea subcordata	ott:444377	=>	Delissea subcordata	ncbi:360850	444377	same/primary-name	Delissea subcordata
Delissea subcordata	ott:444377	-	Lobelia subcordata	gbif:7694322	9006646	noinfo	null

Delissea fauriei	ott:3893765	=>	Delissea fauriei	gbif:3164688	3893765	same/primary-name	Delissea fauriei
Delissea fauriei	ott:3893765	-	Cyanea coriacea	ncbi:76574	665777	noinfo	null

Centropogon cornutus	ott:157858	=>	Centropogon cornutus	ncbi:368667	157858	same/primary-name	Centropogon cornutus
Centropogon cornutus	ott:157858	-	Centropogon surinamensis	gbif:7618341	9006261	noinfo	null

Centropogon solanifolius	ott:212587	=>	Centropogon solanifolius	ncbi:434397	212587	same/primary-name	Centropogon solanifolius
Centropogon solanifolius	ott:212587	-	Siphocampylus longipes	gbif:7937177	9006768	noinfo	null

Centropogon grandidentatus	ott:320850	=>	Centropogon grandidentatus	ncbi:434388	320850	same/primary-name	Centropogon grandidentatus
Centropogon grandidentatus	ott:320850	-	Centropogon laciniatus	gbif:7551606	9006253	noinfo	null

Centropogon warscewiczii	ott:3893703	=>	Centropogon warscewiczii	gbif:5412542	3893703	same/primary-name	Centropogon warscewiczii
Centropogon warscewiczii	ott:3893703	-	Centropogon granulosus	ncbi:434389	320860	noinfo	null

Centropogon macrophyllus	ott:3893698	=>	Centropogon macrophyllus	ncbi:1582571	3893698	same/parent+parent	Campanulaceae|Campanulaceae
Centropogon macrophyllus	ott:3893698	-	Scaevola macrophylla	gbif:5569266	9007102	noinfo/lineage	Campanulaceae|Goodeniaceae

Centropogon ferrugineus	ott:3893686	=>	Centropogon ferrugineus	ncbi:1582563	3893686	same/primary-name	Centropogon ferrugineus
Centropogon ferrugineus	ott:3893686	-	Centropogon barbatus	gbif:8274231	9006246	noinfo	null

Centropogon foetidus	ott:3893607	=>	Centropogon rex	ncbi:1582583	3893607	same/any-source-id	null
Centropogon foetidus	ott:3893607	-	Lobelia foetida	gbif:7435081	9006571	noinfo	null

Centropogon asclepiadeus	ott:3893728	=>	Centropogon asclepiadeus	ncbi:1582548	3893728	same/primary-name	Centropogon asclepiadeus
Centropogon asclepiadeus	ott:3893728	-	Lobelia asclepiadea	gbif:7958884	9006534	noinfo	null

Centropogon hirtus	ott:3893743	=>	Centropogon hirtus	ncbi:1795058	3893743	same/primary-name	Centropogon hirtus
Centropogon hirtus	ott:3893743	-	Lobelia hirta	gbif:8371204	9006583	noinfo	null

Clermontia persicifolia	ott:708035	=>	Clermontia persicifolia	ncbi:138105	708035	same/primary-name	Clermontia persicifolia
Clermontia persicifolia	ott:708035	-	Lobelia clermontiana	gbif:8295090	9006547	noinfo	null

Clermontia paradisia	ott:3893819	=>	Clermontia paradisia	gbif:5407744	3893819	same/primary-name	Clermontia paradisia
Clermontia paradisia	ott:3893819	-	Clermontia parviflora	ncbi:138104	708038	noinfo	null

Codonopsis graminifolia	ott:5232465	=>	Pseudocodon graminifolius	ncbi:1392596	3893806	same/source-id	null
Codonopsis graminifolia	ott:5232465	-	Codonopsis hongii	ncbi:1678351	9006277	noinfo	null

Codonopsis javanica subsp. japonica	ott:1056026	=>	Codonopsis javanica subsp. japonica	ncbi:402675	1056026	same/primary-name	Codonopsis javanica subsp. japonica
Codonopsis javanica subsp. japonica	ott:1056026	-	Codonopsis lanceolata	ncbi:103999	533090	noinfo	null

Codonopsis hirsuta	ott:5232468	=>	Pseudocodon hirsutus	ncbi:1392598	5232468	same/source-id	null
Codonopsis hirsuta	ott:5232468	-	Codonopsis hongii	ncbi:1678351	9006277	noinfo	null

Codonopsis clematidea	ott:423125	=>	Codonopsis clematidea	ncbi:942849	423125	same/primary-name	Codonopsis clematidea
Codonopsis clematidea	ott:423125	-	Codonopsis obtusa	ncbi:1678353	9006279	noinfo	null

Codonopsis thalictrifolia	ott:3893794	=>	Codonopsis thalictrifolia	ncbi:1392608	3893794	same/primary-name	Codonopsis thalictrifolia
Codonopsis thalictrifolia	ott:3893794	-	Campanula thalictriflora	gbif:8301923	9006233	noinfo	null

Codonopsis benthamii	ott:3893789	=>	Codonopsis benthamii	ncbi:1392584	3893789	same/primary-name	Codonopsis benthamii
Codonopsis benthamii	ott:3893789	-	Codonopsis macrocalyx	ncbi:1678352	9006278	noinfo	null

Codonopsis rotundifolia	ott:3893781	=>	Codonopsis rotundifolia	ncbi:1392604	3893781	same/primary-name	Codonopsis rotundifolia
Codonopsis rotundifolia	ott:3893781	-	Wahlenbergia lurida	gbif:7794904	9006813	noinfo	null

Jasione maritima var. sabularia	ott:598469	=>	Jasione maritima var. sabularia	ncbi:353244	598469	same/primary-name	Jasione maritima var. sabularia
Jasione maritima var. sabularia	ott:598469	-	Jasione maritima	ncbi:239451	117709	noinfo	null

Cyanea degeneriana	ott:184307	=>	Cyanea degeneriana	ncbi:138110	184307	same/primary-name	Cyanea degeneriana
Cyanea degeneriana	ott:184307	-	Cyanea hirtella	ncbi:360846	970558	noinfo	null

Cyanea angustifolia	ott:638785	=>	Cyanea angustifolia	ncbi:368671	638785	same/primary-name	Cyanea angustifolia
Cyanea angustifolia	ott:638785	-	Lobelia anceps	ncbi:368681	320456	noinfo	null

Cyanea coriacea	ott:665777	=>	Cyanea coriacea	ncbi:76574	665777	same/primary-name	Cyanea coriacea
Cyanea coriacea	ott:665777	-	Cyanea fauriei	gbif:7824854	9006289	noinfo	null

Cyanea floribunda	ott:970552	=>	Cyanea floribunda	ncbi:360845	970552	same/primary-name	Cyanea floribunda
Cyanea floribunda	ott:970552	-	Cyanea degeneriana	ncbi:138110	184307	noinfo	null

Cyanea acuminata	ott:970554	=>	Cyanea acuminata	ncbi:360844	970554	same/primary-name	Cyanea acuminata
Cyanea acuminata	ott:970554	-	Lobelia delisseana	gbif:7964076	9006557	noinfo	null

Cyanea hirtella	ott:970558	=>	Cyanea hirtella	ncbi:360846	970558	same/primary-name	Cyanea hirtella
Cyanea hirtella	ott:970558	-	Clermontia fulva	gbif:7444872	9006267	noinfo	null

Cyanea grimesiana	ott:3893494	=>	Cyanea grimesiana	gbif:5412300	3893494	same/primary-name	Cyanea grimesiana
Cyanea grimesiana	ott:3893494	-	Lobelia grimesiana	gbif:8072664	9006579	noinfo	null

Cyanea salicina	ott:3893479	=>	Cyanea salicina	gbif:5412164	3893479	same/primary-name	Cyanea salicina
Cyanea salicina	ott:3893479	-	Cyanea recta	gbif:5412257	3893511	noinfo	null

Cyanea lanceolata	ott:3893507	=>	Cyanea lanceolata	gbif:5412113	3893507	same/primary-name	Cyanea lanceolata
Cyanea lanceolata	ott:3893507	-	Lobelia rollandia	gbif:8101492	9006624	noinfo	null

Cyanea fissa	ott:3893472	=>	Cyanea fissa	gbif:5412235	3893472	same/primary-name	Cyanea fissa
Cyanea fissa	ott:3893472	-	Clermontia carinifera	gbif:8387431	9006266	noinfo	null

Cyanea crispa	ott:3893501	=>	Cyanea crispa	gbif:5412310	3893501	same/primary-name	Cyanea crispa
Cyanea crispa	ott:3893501	-	Lobelia crispa	gbif:8376282	9006552	noinfo	null

Phyteuma globulariifolium subsp. pedemontanum	ott:5264388	=>	Phyteuma globulariifolium subsp. pedemontanum	ncbi:1399307	5264388	same/primary-name	Phyteuma globulariifolium subsp. pedemontanum
Phyteuma globulariifolium subsp. pedemontanum	ott:5264388	-	Phyteuma globulariifolium	ncbi:361411	144923	noinfo	null

Phyteuma humile	ott:240563	=>	Phyteuma humile	ncbi:1241226	240563	same/primary-name	Phyteuma humile
Phyteuma humile	ott:240563	-	Phyteuma carestiae	gbif:7569689	9006700	noinfo	null

Phyteuma ovatum	ott:258069	=>	Phyteuma ovatum	ncbi:1241227	258069	same/primary-name	Phyteuma ovatum
Phyteuma ovatum	ott:258069	-	Phyteuma scheuchzeri	ncbi:649685	700806	noinfo	null

Phyteuma nigrum	ott:3892297	=>	Phyteuma nigrum	ncbi:1399310	3892297	same/primary-name	Phyteuma nigrum
Phyteuma nigrum	ott:3892297	-	Phyteuma vagneri	ncbi:1399319	3892293	noinfo	null

Phyteuma pyrenaicum	ott:5264190	=>	Phyteuma pyrenaicum	ncbi:1399313	5264190	same/primary-name	Phyteuma pyrenaicum
Phyteuma pyrenaicum	ott:5264190	-	Phyteuma spicatum	ncbi:239469	743261	noinfo	null

Phyteuma pseudorbiculare	ott:5264191	=>	Phyteuma pseudorbiculare	ncbi:1399312	5264191	same/primary-name	Phyteuma pseudorbiculare
Phyteuma pseudorbiculare	ott:5264191	-	Phyteuma orbiculare	ncbi:239468	743259	noinfo	null

Phyteuma hemisphaericum	ott:700808	=>	Phyteuma hemisphaericum	ncbi:649684	700808	same/primary-name	Phyteuma hemisphaericum
Phyteuma hemisphaericum	ott:700808	-	Phyteuma intermedium	gbif:7950471	9006711	noinfo	null

Phyteuma orbiculare	ott:743259	=>	Phyteuma orbiculare	ncbi:239468	743259	same/primary-name	Phyteuma orbiculare
Phyteuma orbiculare	ott:743259	-	Phyteuma cordifolium	gbif:8238091	9006704	noinfo	null

Phyteuma spicatum	ott:743261	=>	Phyteuma spicatum	ncbi:239469	743261	same/primary-name	Phyteuma spicatum
Phyteuma spicatum	ott:743261	-	Phyteuma pyrenaicum	ncbi:1399313	5264190	noinfo	null
