name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Hypochaeris hispida	|	914608	|	heterotypic synonym	|	Hypochaeris hispida (synonym for Hypochaeris cretensis)	|	gbif:7445674	|	
Achyrophorus ambiguus	|	914608	|	heterotypic synonym	|	Achyrophorus ambiguus (synonym for Hypochaeris cretensis)	|	gbif:7445674	|	
Achyrophorus pinnatifidus	|	914608	|	heterotypic synonym	|	Achyrophorus pinnatifidus (synonym for Hypochaeris cretensis)	|	gbif:7445674	|	
Hypochaeris microcephala var. albiflora	|	388987	|	synonym	|	Hypochaeris microcephala var. albiflora (synonym for Hypochaeris albiflora)	|	ncbi:58653	|	
Hypochaeris brasiliensis	|	914614	|	synonym	|	Hypochaeris brasiliensis (synonym for Hypochaeris chillensis)	|	ncbi:58645,gbif:7713939	|	
Seriola brasiliensis	|	914614	|	heterotypic synonym	|	Seriola brasiliensis (synonym for Hypochaeris chillensis)	|	gbif:7713939	|	
Hypochaeris brasiliensis var. brasiliensis	|	914614	|	synonym	|	Hypochaeris brasiliensis var. brasiliensis (synonym for Hypochaeris chillensis)	|	gbif:7713939	|	
Achyrophorus brasiliensis	|	914614	|	heterotypic synonym	|	Achyrophorus brasiliensis (synonym for Hypochaeris chillensis)	|	gbif:7713939	|	
Hypochoeris glabra	|	914609	|	synonym	|	Hypochoeris glabra (synonym for Hypochaeris glabra)	|	ncbi:58647	|	
Hypochaeris grandiflora	|	430228	|	synonym	|	Hypochaeris grandiflora (synonym for Hypochaeris ciliata)	|	ncbi:212677	|	
Achyrophorus tenuifolius var. neaeanus	|	420468	|	synonym	|	Achyrophorus tenuifolius var. neaeanus (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus tenuifolius var. linearifolius	|	420468	|	heterotypic synonym	|	Achyrophorus tenuifolius var. linearifolius (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus spinuliger	|	420468	|	heterotypic synonym	|	Achyrophorus spinuliger (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris tenuifolia var. linearifolia	|	420468	|	heterotypic synonym	|	Hypochaeris tenuifolia var. linearifolia (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris tenuifolia var. eurylepis	|	420468	|	heterotypic synonym	|	Hypochaeris tenuifolia var. eurylepis (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris spinuligera	|	420468	|	heterotypic synonym	|	Hypochaeris spinuligera (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus graminifolius	|	420468	|	homotypic synonym	|	Achyrophorus graminifolius (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus tenuifolius var. neoeanus	|	420468	|	synonym	|	Achyrophorus tenuifolius var. neoeanus (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris odorata var. eurylepis	|	420468	|	heterotypic synonym	|	Hypochaeris odorata var. eurylepis (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Oreophila tenuifolia	|	420468	|	homotypic synonym	|	Oreophila tenuifolia (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Oreophila odorata	|	420468	|	heterotypic synonym	|	Oreophila odorata (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Seriola tenuifolia	|	420468	|	homotypic synonym	|	Seriola tenuifolia (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus tenuifolius	|	420468	|	homotypic synonym	|	Achyrophorus tenuifolius (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus volckmannii	|	420468	|	heterotypic synonym	|	Achyrophorus volckmannii (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris volckmannii	|	420468	|	heterotypic synonym	|	Hypochaeris volckmannii (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris graminifolia	|	420468	|	heterotypic synonym	|	Hypochaeris graminifolia (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris eurylepis	|	420468	|	heterotypic synonym	|	Hypochaeris eurylepis (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus odoratus	|	420468	|	heterotypic synonym	|	Achyrophorus odoratus (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Achyrophorus araucanus	|	420468	|	heterotypic synonym	|	Achyrophorus araucanus (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochaeris odorata	|	420468	|	heterotypic synonym	|	Hypochaeris odorata (synonym for Hypochaeris tenuifolia)	|	gbif:7553533	|	
Hypochoeris maculata	|	388985	|	synonym	|	Hypochoeris maculata (synonym for Hypochaeris maculata)	|	ncbi:58650	|	
Hypochearis incanna	|	284632	|	misspelling	|	Hypochearis incanna (synonym for Hypochaeris incana)	|	ncbi:212678	|	
Hypochoeris incana	|	284632	|	synonym	|	Hypochoeris incana (synonym for Hypochaeris incana)	|	ncbi:212678	|	
Hypochaeris barbata	|	385872	|	synonym	|	Hypochaeris barbata (synonym for Hypochaeris sessiliflora)	|	ncbi:212681	|	
Hypochoeris sessiliflora	|	385872	|	synonym	|	Hypochoeris sessiliflora (synonym for Hypochaeris sessiliflora)	|	ncbi:212681	|	
Hypochaeris achyroforus	|	914613	|	synonym	|	Hypochaeris achyroforus (synonym for Hypochaeris achyrophorus)	|	ncbi:58644	|	
Hypochoeris radicata	|	388993	|	synonym	|	Hypochoeris radicata (synonym for Hypochaeris radicata)	|	ncbi:58656	|	
Picris comosa	|	1019811	|	synonym	|	Picris comosa (synonym for Helminthotheca comosa)	|	ncbi:268083	|	
Helminthia echioides	|	628526	|	synonym	|	Helminthia echioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Helminthotheca equioides	|	628526	|	misspelling	|	Helminthotheca equioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Pichris echiodes	|	628526	|	misspelling	|	Pichris echiodes (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Picris echioides	|	628526	|	synonym	|	Picris echioides (synonym for Helminthotheca echioides)	|	ncbi:174463	|	
Hyoseris radiata subsp. graeca	|	518529	|	synonym	|	Hyoseris radiata subsp. graeca (synonym for Hyoseris lucida)	|	ncbi:268074	|	
Hyoseris setulosa	|	518529	|	synonym	|	Hyoseris setulosa (synonym for Hyoseris lucida)	|	gbif:7907190	|	
Hyoseris lucida var. setulosa	|	518529	|	heterotypic synonym	|	Hyoseris lucida var. setulosa (synonym for Hyoseris lucida)	|	gbif:7907190	|	
Bohadschia lucida	|	518529	|	synonym	|	Bohadschia lucida (synonym for Hyoseris lucida)	|	gbif:7907190	|	
Aposeris lucida	|	518529	|	homotypic synonym	|	Aposeris lucida (synonym for Hyoseris lucida)	|	gbif:7907190	|	
Hyoseris calyculata	|	518529	|	heterotypic synonym	|	Hyoseris calyculata (synonym for Hyoseris lucida)	|	gbif:7907190	|	
Taeckholmia pinnata	|	451176	|	synonym	|	Taeckholmia pinnata (synonym for Sonchus leptocephalus)	|	ncbi:50223	|	
Taeckholmia regis-jubae	|	451178	|	synonym	|	Taeckholmia regis-jubae (synonym for Sonchus regis-jubae)	|	ncbi:50224	|	
Taeckholmia heterophylla	|	451172	|	synonym	|	Taeckholmia heterophylla (synonym for Sonchus heterophyllus)	|	ncbi:50222	|	
Taeckholmia microcarpa	|	927830	|	synonym	|	Taeckholmia microcarpa (synonym for Sonchus microcarpus)	|	ncbi:329331	|	
Sventenia bupleuroides	|	1078375	|	synonym	|	Sventenia bupleuroides (synonym for Sonchus bupleuroides)	|	ncbi:50217	|	
Sonchus bipontini f. luxurians R.E.Fr.	|	501732	|	synonym	|	Sonchus bipontini f. luxurians R.E.Fr. (synonym for Sonchus luxurians)	|	ncbi:50205	|	
Babcockia platylepis	|	735683	|	synonym	|	Babcockia platylepis (synonym for Sonchus platylepis)	|	ncbi:43190	|	
Sochus arvensis	|	761934	|	misspelling	|	Sochus arvensis (synonym for Sonchus arvensis)	|	ncbi:50192	|	
Sonchus bourgeaui	|	761948	|	synonym	|	Sonchus bourgeaui (synonym for Sonchus bourgeauii)	|	ncbi:50194	|	
Kirkianella novae-zelandiae	|	735687	|	synonym	|	Kirkianella novae-zelandiae (synonym for Sonchus novae-zelandiae)	|	ncbi:43194	|	
Taeckholmia capillaris	|	518370	|	synonym	|	Taeckholmia capillaris (synonym for Sonchus capillaris)	|	ncbi:50221	|	
Taeckholmia arborea	|	1078377	|	synonym	|	Taeckholmia arborea (synonym for Sonchus arboreus)	|	ncbi:50219,gbif:3105827	|	
Prenanthes arborea	|	1078377	|	synonym	|	Prenanthes arborea (synonym for Sonchus arboreus)	|	gbif:3105827	|	
Taeckholmia canariensis	|	451166	|	synonym	|	Taeckholmia canariensis (synonym for Sonchus canariensis)	|	ncbi:50196	|	
Aetheorhiza bulbosa	|	212028	|	synonym	|	Aetheorhiza bulbosa (synonym for Sonchus bulbosus)	|	ncbi:43188	|	
Sonchus gonzalezpadroni	|	827561	|	synonym	|	Sonchus gonzalezpadroni (synonym for Sonchus gonzalezpadronii)	|	ncbi:50202	|	
Sonchus pinnatus var. palmensis	|	501737	|	homotypic synonym	|	Sonchus pinnatus var. palmensis (synonym for Sonchus palmensis)	|	gbif:8594814	|	
Sonchus pinnatus subsp. palmensis	|	501737	|	homotypic synonym	|	Sonchus pinnatus subsp. palmensis (synonym for Sonchus palmensis)	|	gbif:8594814	|	
Actites megalocarpa	|	863441	|	synonym	|	Actites megalocarpa (synonym for Sonchus megalocarpus)	|	ncbi:255582	|	
Actites megalocarpus	|	863441	|	synonym	|	Actites megalocarpus (synonym for Sonchus megalocarpus)	|	ncbi:255582	|	
Lactucosonchus webbii	|	735686	|	synonym	|	Lactucosonchus webbii (synonym for Sonchus webbii)	|	ncbi:43197	|	
Sonchus transcapispicus	|	3896839	|	misspelling	|	Sonchus transcapispicus (synonym for Sonchus transcaspicus)	|	ncbi:1548310	|	
Chrysoprenanthes pendula	|	475551	|	synonym	|	Chrysoprenanthes pendula (synonym for Sonchus pendulus)	|	ncbi:43203,gbif:8455646	|	
Prenanthes pendula	|	475551	|	synonym	|	Prenanthes pendula (synonym for Sonchus pendulus)	|	ncbi:43203,gbif:8455646	|	
Prenanthes pendula var. erecta	|	475551	|	synonym	|	Prenanthes pendula var. erecta (synonym for Sonchus pendulus)	|	gbif:8455646	|	
Prenanthes pendula subsp. pendula	|	475551	|	synonym	|	Prenanthes pendula subsp. pendula (synonym for Sonchus pendulus)	|	gbif:8455646	|	
Sonchus gomerensis	|	9004868	|	synonym	|	Sonchus gomerensis (synonym for Sonchus gomeraensis)	|	ncbi:1519691	|	
Embergeria grandifolia	|	735680	|	synonym	|	Embergeria grandifolia (synonym for Sonchus grandifolius)	|	ncbi:43192	|	
Picridium crystallinum	|	326	|	homotypic synonym	|	Picridium crystallinum (synonym for Reichardia crystallina)	|	gbif:8523106	|	
Reichardia tinginata	|	475567	|	misspelling	|	Reichardia tinginata (synonym for Reichardia tingitana)	|	ncbi:43208	|	
Launaea polyclichotoma	|	9004859	|	misspelling	|	Launaea polyclichotoma (synonym for Launaea polydichotoma)	|	ncbi:1548317	|	
Launeaea polyclichotoma	|	9004859	|	misspelling	|	Launeaea polyclichotoma (synonym for Launaea polydichotoma)	|	ncbi:1548317	|	
Launaea arborescence	|	735694	|	misspelling	|	Launaea arborescence (synonym for Launaea arborescens)	|	ncbi:43199	|	
Rhabdotheca spinosa	|	9004861	|	homotypic synonym	|	Rhabdotheca spinosa (synonym for Launaea spinosa)	|	gbif:8324490	|	
Phaenixopus spinosus	|	9004861	|	homotypic synonym	|	Phaenixopus spinosus (synonym for Launaea spinosa)	|	gbif:8324490	|	
Zollikoferia spinosa	|	9004861	|	homotypic synonym	|	Zollikoferia spinosa (synonym for Launaea spinosa)	|	gbif:8324490	|	
Launaea spinosa subsp. spinosa	|	9004861	|	synonym	|	Launaea spinosa subsp. spinosa (synonym for Launaea spinosa)	|	gbif:8324490	|	
Atalanthus spinosus	|	9004861	|	homotypic synonym	|	Atalanthus spinosus (synonym for Launaea spinosa)	|	gbif:8324490	|	
Lactuca spinosa	|	9004861	|	synonym	|	Lactuca spinosa (synonym for Launaea spinosa)	|	gbif:8324490	|	
Prenanthes spinosa	|	9004861	|	homotypic synonym	|	Prenanthes spinosa (synonym for Launaea spinosa)	|	gbif:8324490	|	
Sonchus spinosus	|	9004861	|	homotypic synonym	|	Sonchus spinosus (synonym for Launaea spinosa)	|	gbif:8324490	|	
Rhabdotheca rueppellii	|	9004860	|	synonym	|	Rhabdotheca rueppellii (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Lactuca hochstetteri var. steudneri	|	9004860	|	heterotypic synonym	|	Lactuca hochstetteri var. steudneri (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Sonchus sonchus var. rueppellii	|	9004860	|	synonym	|	Sonchus sonchus var. rueppellii (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Sonchus dianthoseris var. rueppellii	|	9004860	|	homotypic synonym	|	Sonchus dianthoseris var. rueppellii (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Sonchus rueppellii	|	9004860	|	homotypic synonym	|	Sonchus rueppellii (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Dianthoseris rueppellii	|	9004860	|	heterotypic synonym	|	Dianthoseris rueppellii (synonym for Launaea rueppellii)	|	gbif:3144715	|	
Zollikoferia angustifolia	|	3896824	|	homotypic synonym	|	Zollikoferia angustifolia (synonym for Launaea angustifolia)	|	gbif:3144701	|	
Rhabdotheca angustifolia	|	3896824	|	homotypic synonym	|	Rhabdotheca angustifolia (synonym for Launaea angustifolia)	|	gbif:3144701	|	
Launaea angustifolia var. angustifolia	|	3896824	|	synonym	|	Launaea angustifolia var. angustifolia (synonym for Launaea angustifolia)	|	gbif:3144701	|	
Sonchus angustifolius	|	3896824	|	homotypic synonym	|	Sonchus angustifolius (synonym for Launaea angustifolia)	|	gbif:3144701	|	
Atalanthus angustifolius	|	3896824	|	homotypic synonym	|	Atalanthus angustifolius (synonym for Launaea angustifolia)	|	gbif:3144701	|	
Sonchus metzianus	|	9004858	|	synonym	|	Sonchus metzianus (synonym for Launaea acaulis)	|	gbif:8515282	|	
Launaea tonkinensis	|	9004858	|	heterotypic synonym	|	Launaea tonkinensis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Lactuca glabra	|	9004858	|	heterotypic synonym	|	Lactuca glabra (synonym for Launaea acaulis)	|	gbif:8515282	|	
Launaea glabra var. rufescens	|	9004858	|	synonym	|	Launaea glabra var. rufescens (synonym for Launaea acaulis)	|	gbif:8515282	|	
Crepis tonkinensis	|	9004858	|	heterotypic synonym	|	Crepis tonkinensis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Youngia acaulis	|	9004858	|	homotypic synonym	|	Youngia acaulis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Crepis acaulis	|	9004858	|	homotypic synonym	|	Crepis acaulis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Microrhynchus glaber	|	9004858	|	heterotypic synonym	|	Microrhynchus glaber (synonym for Launaea acaulis)	|	gbif:8515282	|	
Microrhynchus acaulis	|	9004858	|	homotypic synonym	|	Microrhynchus acaulis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Lactuca acaulis	|	9004858	|	homotypic synonym	|	Lactuca acaulis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Launaea glabra	|	9004858	|	heterotypic synonym	|	Launaea glabra (synonym for Launaea acaulis)	|	gbif:8515282	|	
Prenanthes acaulis	|	9004858	|	homotypic synonym	|	Prenanthes acaulis (synonym for Launaea acaulis)	|	gbif:8515282	|	
Hieracium stipitatum	|	854893	|	proparte synonym	|	Hieracium stipitatum (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Lagoseris apargioides	|	854893	|	homotypic synonym	|	Lagoseris apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Zollikoferia peltidium	|	854893	|	homotypic synonym	|	Zollikoferia peltidium (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Willemetia hieracioides	|	854893	|	homotypic synonym	|	Willemetia hieracioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Chondrilla stipitata	|	854893	|	homotypic synonym	|	Chondrilla stipitata (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Willemetia apargioides	|	854893	|	homotypic synonym	|	Willemetia apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Crepis apargioides	|	854893	|	homotypic synonym	|	Crepis apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Chondrilla peltidium	|	854893	|	homotypic synonym	|	Chondrilla peltidium (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Crepis apargia	|	854893	|	homotypic synonym	|	Crepis apargia (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Taraxacum stipitatum	|	854893	|	homotypic synonym	|	Taraxacum stipitatum (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Zollikoferia hieracioides	|	854893	|	homotypic synonym	|	Zollikoferia hieracioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Zollikoferia apargioides	|	854893	|	homotypic synonym	|	Zollikoferia apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Chondrilla apargioides	|	854893	|	synonym	|	Chondrilla apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Willemetia stipitata f. stipitata	|	854893	|	synonym	|	Willemetia stipitata f. stipitata (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Calycocorsus hieracioides	|	854893	|	homotypic synonym	|	Calycocorsus hieracioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Calycocorsus stipitatus	|	854893	|	homotypic synonym	|	Calycocorsus stipitatus (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Barkhausia apargioides	|	854893	|	homotypic synonym	|	Barkhausia apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Wibelia apargioides	|	854893	|	homotypic synonym	|	Wibelia apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Peltidium apargioides	|	854893	|	homotypic synonym	|	Peltidium apargioides (synonym for Willemetia stipitata)	|	gbif:8086323	|	
Prenanthes scandens x Prenanthes yakoensis	|	9004987	|	synonym	|	Prenanthes scandens x Prenanthes yakoensis (synonym for Notoseris scandens x Notoseris yakoensis)	|	ncbi:1406380	|	
Prenanthes yakoensis	|	9004989	|	synonym	|	Prenanthes yakoensis (synonym for Notoseris yakoensis)	|	ncbi:1400698	|	
Prenanthes scandens	|	9004986	|	synonym	|	Prenanthes scandens (synonym for Notoseris scandens)	|	ncbi:1400697	|	
Peterocypsela elata	|	287222	|	misspelling	|	Peterocypsela elata (synonym for Pterocypsela elata)	|	ncbi:687678	|	
Prenanthes faberi	|	9004929	|	synonym	|	Prenanthes faberi (synonym for Faberia faberi)	|	ncbi:1400696	|	
Faberia-nanchuanensis	|	9004930	|	misspelling	|	Faberia-nanchuanensis (synonym for Faberia nanchuanensis)	|	ncbi:1400660	|	
Faberiopsis nanchuanensis	|	9004930	|	synonym	|	Faberiopsis nanchuanensis (synonym for Faberia nanchuanensis)	|	ncbi:1400660	|	
Faberia tibetium	|	9004932	|	misspelling	|	Faberia tibetium (synonym for Faberia thibetica)	|	ncbi:1442798	|	
Melanoseris triflora	|	9005008	|	synonym	|	Melanoseris triflora (synonym for Paraprenanthes triflora)	|	ncbi:1400695	|	
Stenoseris triflora	|	9005008	|	synonym	|	Stenoseris triflora (synonym for Paraprenanthes triflora)	|	ncbi:1400695	|	
Paraprenanthes yunanensis	|	287206	|	misspelling	|	Paraprenanthes yunanensis (synonym for Paraprenanthes yunnanensis)	|	ncbi:687675	|	
Paraprenanthes yunnansis	|	287206	|	misspelling	|	Paraprenanthes yunnansis (synonym for Paraprenanthes yunnanensis)	|	ncbi:687675	|	
Mulgedium umbrosum	|	9005009	|	synonym	|	Mulgedium umbrosum (synonym for Paraprenanthes umbrosa)	|	ncbi:1400667	|	
Notoseris melanantha	|	9004998	|	synonym	|	Notoseris melanantha (synonym for Paraprenanthes melanantha)	|	ncbi:1400668	|	
Paraprenthes glandulosissima	|	9004992	|	misspelling	|	Paraprenthes glandulosissima (synonym for Paraprenanthes glandulosissima)	|	ncbi:1400674	|	
Cicerbita oligolepis	|	9005001	|	synonym	|	Cicerbita oligolepis (synonym for Paraprenanthes oligolepis)	|	ncbi:1400655	|	
Melanoseris oligolepis	|	9005001	|	synonym	|	Melanoseris oligolepis (synonym for Paraprenanthes oligolepis)	|	ncbi:1400655	|	
Notoseris wilsonii	|	9005010	|	synonym	|	Notoseris wilsonii (synonym for Paraprenanthes wilsonii)	|	ncbi:1400672	|	
Cicerbita tianschanica	|	674075	|	synonym	|	Cicerbita tianschanica (synonym for Cicerbita thianschanica)	|	ncbi:268011	|	
Stenoseris auriculiformis	|	9004925	|	synonym	|	Stenoseris auriculiformis (synonym for Cicerbita auriculiformis)	|	ncbi:1400691	|	
Chaetoseris roborowskii	|	181997	|	synonym	|	Chaetoseris roborowskii (synonym for Cicerbita roborowskii)	|	ncbi:996387	|	
