id	size	name	sourceinfo	reason	witness	replacement	status
3899412	1	Jacobaea andrzejowskyi	gbif:5388640	id-retired/name-retired		*		
3899419	1	Jacobaea ferganensis	gbif:5388626	id-retired/name-retired		*		
4727240	1	Taraxacum (sect. Borealia) sp. 5602	ncbi:124143	newly-hidden[incertae_sedis]	Taraxacum (sect. Borealia) sp. 5602	=		
3899417	1	Jacobaea samnitum	gbif:5388596	id-retired/name-retired		*		
4727241	1	Taraxacum (sect. Calanthodia) sp. 526	ncbi:124144	newly-hidden[incertae_sedis]	Taraxacum (sect. Calanthodia) sp. 526	=		
3899416	1	Jacobaea borysthenica	gbif:5388607	id-retired/name-retired		*		
4727239	1	Taraxacum (sect. Biennia) sp. 6225	ncbi:124142	newly-hidden[incertae_sedis]	Taraxacum (sect. Biennia) sp. 6225	=		
4727231	1	Taraxacum (sect. Piesis) sp. 6273Hnew	ncbi:154281	newly-hidden[incertae_sedis]	Taraxacum (sect. Piesis) sp. 6273Hnew	=		
4727232	1	Taraxacum sp. 4320Hnew	ncbi:154284	newly-hidden[incertae_sedis]	Taraxacum sp. 4320Hnew	=		
4727233	1	Taraxacum sp. 301h	ncbi:154282	newly-hidden[incertae_sedis]	Taraxacum sp. 301h	=		
4727234	1	Taraxacum (sect. Piesis) sp. 3517	ncbi:124148	newly-hidden[incertae_sedis]	Taraxacum (sect. Piesis) sp. 3517	=		
4727235	1	Taraxacum (sect. Sonchidium) sp. 6270	ncbi:124149	newly-hidden[incertae_sedis]	Taraxacum (sect. Sonchidium) sp. 6270	=		
4727236	1	Taraxacum (sect. Mongolica) sp. 6081	ncbi:124146	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. 6081	=		
4727237	1	Taraxacum (sect. Naevosa) sp. 6281f	ncbi:124147	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. 6281f	=		
4727238	1	Taraxacum (sect. Dioszegia) sp. 5843	ncbi:124145	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. 5843	=		
3899408	1	Caucasalia similiflora	gbif:3093378	id-retired/name-retired		*		
3899407	1	Caucasalia macrophylla	gbif:3093380	id-retired/name-retired		*		
3899406	1	Euryops chrysanthemoides	gbif:5394961	id-retired/name-retired		*		
4727230	1	Taraxacum (sect. Tibetana/Leucantha) sp. K3664	ncbi:154280	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana/Leucantha) sp. K3664	=		
3899405	1	Nardosmia frigidua	gbif:7336463	id-retired/name-retired		*		
4727297	1	Taraxacum (sect. Dissecta) sp. jK3660	ncbi:163408	newly-hidden[incertae_sedis]	Taraxacum (sect. Dissecta) sp. jK3660	=		
4727290	1	Taraxacum (sect. Dioszegia) sp. JS6270	ncbi:163407	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. JS6270	=		
4727291	1	Taraxacum (sect. Dioszegia) sp. JK3710	ncbi:163404	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. JK3710	=		
4727292	1	Taraxacum (sect. Dioszegia) sp. JK4320	ncbi:163405	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. JK4320	=		
4727293	1	Taraxacum (sect. Cucullata) sp. JS6003/1	ncbi:163402	newly-hidden[incertae_sedis]	Taraxacum (sect. Cucullata) sp. JS6003/1	=		
4727294	1	Taraxacum (sect. Dioszegia) sp. IR701	ncbi:163403	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. IR701	=		
4727296	1	Taraxacum (sect. Crocea) sp. 558	ncbi:163401	newly-hidden[incertae_sedis]	Taraxacum (sect. Crocea) sp. 558	=		
4727286	1	Taraxacum (sect. Mongolica) sp. JS6080	ncbi:163425	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. JS6080	=		
4727287	1	Taraxacum (sect. Mongolica) sp. JS6081	ncbi:163426	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. JS6081	=		
4727288	1	Taraxacum (sect. Mongolica) sp. JS6225	ncbi:163427	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. JS6225	=		
4727289	1	Taraxacum (sect. Dioszegia) sp. JK5843	ncbi:163406	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. JK5843	=		
4727280	1	Taraxacum (sect. Tibetana/Calanthodia) sp. JK4054	ncbi:163447	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana/Calanthodia) sp. JK4054	=		
4727281	1	Taraxacum (sect. Sinensia) sp. K3670	ncbi:163444	newly-hidden[incertae_sedis]	Taraxacum (sect. Sinensia) sp. K3670	=		
4727282	1	Taraxacum (sect. Tibetana) sp. JK4065	ncbi:163445	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana) sp. JK4065	=		
4727283	1	Taraxacum (sect. Kashmirana) sp. s5620	ncbi:163420	newly-hidden[incertae_sedis]	Taraxacum (sect. Kashmirana) sp. s5620	=		
4727284	1	Taraxacum (sect. Leucantha) sp. JK3671	ncbi:163421	newly-hidden[incertae_sedis]	Taraxacum (sect. Leucantha) sp. JK3671	=		
4727285	1	Taraxacum (sect. Mongolica) sp. JK4021	ncbi:163424	newly-hidden[incertae_sedis]	Taraxacum (sect. Mongolica) sp. JK4021	=		
4727275	1	Taraxacum (sect. Sikimensia) sp. JS5102	ncbi:163442	newly-hidden[incertae_sedis]	Taraxacum (sect. Sikimensia) sp. JS5102	=		
4727276	1	Taraxacum (sect. Sikimensia) sp. JS5129	ncbi:163443	newly-hidden[incertae_sedis]	Taraxacum (sect. Sikimensia) sp. JS5129	=		
4727277	1	Taraxacum (sect. Scariosa) sp. JS6057	ncbi:163440	newly-hidden[incertae_sedis]	Taraxacum (sect. Scariosa) sp. JS6057	=		
4727278	1	Taraxacum (sect. Serotina) sp. TL153	ncbi:163441	newly-hidden[incertae_sedis]	Taraxacum (sect. Serotina) sp. TL153	=		
4727279	1	Taraxacum (sect. Tibetana) sp. JS5139	ncbi:163446	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana) sp. JS5139	=		
4727270	1	Taraxacum (sect. Ceratophora/Borealia) sp. tl146	ncbi:154247	newly-hidden[incertae_sedis]	Taraxacum (sect. Ceratophora/Borealia) sp. tl146	=		
4727271	1	Taraxacum (sect. Calanthodia) sp. S5109	ncbi:154244	newly-hidden[incertae_sedis]	Taraxacum (sect. Calanthodia) sp. S5109	=		
4727272	1	Taraxacum (sect. Calanthodia) sp. S5135	ncbi:154245	newly-hidden[incertae_sedis]	Taraxacum (sect. Calanthodia) sp. S5135	=		
4727273	1	Taraxacum (sect. Tibetana/Leucantha) sp. s5110	ncbi:163448	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana/Leucantha) sp. s5110	=		
4727274	1	Taraxacum (sect. Tibetana/Sikimensia) sp. JS5099	ncbi:163449	newly-hidden[incertae_sedis]	Taraxacum (sect. Tibetana/Sikimensia) sp. JS5099	=		
3898141	1	Hieracium kennethii	gbif:4213654	id-retired/name-retired		*		
3899473	1	Senecio clarkianus	gbif:3108084	id-retired/name-retired		*		
3898142	1	Hieracium kentii	gbif:4213650	id-retired/name-retired		*		
3899472	1	Senecio breviflorus	gbif:3108612	id-retired/name-retired		*		
3899470	1	Senecio delbesianus	gbif:4237429	id-retired/name-retired		*		
3898145	1	Hieracium recensitum	gbif:4247311	id-retired/name-retired		*		
3899477	1	Senecio erythrophyllus	gbif:4235843	id-retired/name-retired		*		
3898146	1	Hieracium latificum	gbif:3136283	id-retired/name-retired		*		
3899476	1	Senecio cannabinifolius	gbif:3108048	id-retired/name-retired		*		
3898143	1	Hieracium eudaedalum	gbif:6295757	id-retired/name-retired		*		
3899475	1	Senecio atratus	gbif:3106931	id-retired/name-retired		*		
3898144	1	Hieracium kalsianum	gbif:4213745	id-retired/name-retired		*		
3898149	1	Hieracium subasperellum	gbif:3136282	id-retired/name-retired		*		
3898147	1	Hieracium thomasianum	gbif:4239328	id-retired/name-retired		*		
3898148	1	Hieracium oxylepium	gbif:3135773	id-retired/name-retired		*		
3898130	1	Hieracium raveniorum	gbif:4247367	id-retired/name-retired		*		
3899462	1	Senecio andryaloides	gbif:4243232	id-retired/name-retired		*		
3898131	1	Hieracium savokarelicum	gbif:3135838	id-retired/name-retired		*		
3899460	1	Senecio elmeri	gbif:3108721	id-retired/name-retired		*		
3898134	1	Hieracium fuscatrum	gbif:4274281	id-retired/name-retired		*		
3899466	1	Senecio belbeysius	gbif:3107872	id-retired/name-retired		*		
3898135	1	Hieracium virelliceps	gbif:3136647	id-retired/name-retired		*		
3898133	1	Hieracium kopsicum	gbif:4213358	id-retired/name-retired		*		
3899463	1	Senecio grisebachii	gbif:3107977	id-retired/name-retired		*		
3899469	1	Senecio oophyllus	gbif:3108251	id-retired/name-retired		*		
3898136	1	Hieracium trikalense	gbif:4238382	id-retired/name-retired		*		
3899468	1	Senecio alata	gbif:7338294	lumped		929277		
3898137	1	Hieracium orimeles	gbif:3136649	id-retired/name-retired		*		
3899467	1	Senecio quaylei	gbif:3107671	id-retired/name-retired		*		
3898163	1	Hieracium plumbeum	gbif:3136317	id-retired/name-retired		*		
3899495	1	Senecio warnockii	gbif:3108949	id-retired/name-retired		*		
3898164	1	Hieracium legionense	gbif:3136482	id-retired/name-retired		*		
3899494	1	Senecio chalureaui	gbif:3108169	id-retired/name-retired		*		
3898161	1	Hieracium substrigosum	gbif:3136314	id-retired/name-retired		*		
3898162	1	Hieracium pringlei	gbif:3136485	id-retired/name-retired		*		
3899492	1	Senecio mustersii	gbif:7337168	id-retired/name-retired		*		
3899499	1	Senecio salsugineus	gbif:6077062	id-retired/name-retired		*		
3898168	1	Hieracium laterale	gbif:3136488	id-retired/name-retired		*		
3898165	1	Hieracium improvisum	gbif:3136319	id-retired/name-retired		*		
3898166	1	Hieracium praematurum	gbif:3136480	id-retired/name-retired		*		
3899496	1	Senecio fremontii	gbif:3108974	id-retired/name-retired		*		
3898160	1	Hieracium subpatulum	gbif:3136484	id-retired/name-retired		*		
3899490	1	Senecio soldanella	gbif:3107034	id-retired/name-retired		*		
528406	1	Centaurea resupinata var. spachii	ncbi:351298	lumped		242067		
3898169	1	Hieracium insigne	gbif:6063796	id-retired/name-retired		*		
3898153	1	Hieracium excubitum	gbif:3136288	id-retired/name-retired		*		
3899483	1	Senecio harveyanus	gbif:4933576	id-retired/name-retired		*		
3898150	1	Hieracium chamaecerinthe	gbif:3136285	id-retired/name-retired		*		
3899482	1	Senecio cacaliaster	gbif:3108668	id-retired/name-retired		*		
3898151	1	Hieracium episcotum	gbif:3136284	id-retired/name-retired		*		
3898156	1	Hieracium fennorbicantiforme	gbif:6295111	id-retired/name-retired		*		
3899488	1	Senecio rapifolius	gbif:3106883	id-retired/name-retired		*		
3898157	1	Hieracium schellianum	gbif:3136289	id-retired/name-retired		*		
3898154	1	Hieracium lyrifolium	gbif:3135778	id-retired/name-retired		*		
3899486	1	Senecio vulgaris vulgaris	gbif:7336514	id-retired/name-retired		*		
3898155	1	Hieracium oleaginicolor	gbif:3136287	id-retired/name-retired		*		
3899485	1	Senecio pattersonensis	gbif:3108035	id-retired/name-retired		*		
3899480	1	Senecio taraxacoides	gbif:3107819	id-retired/name-retired		*		
144344	1	Nivellea nivellei	ncbi:133257,gbif:3100732	newly-hidden[incertae_sedis_inherited]	Nivellea	=		
144343	2	Nivellea	ncbi:133256,gbif:3100731	newly-hidden[incertae_sedis]	Nivellea	=		
3898158	1	Hieracium bicknellianum	gbif:4232472	id-retired/name-retired		*		
3898159	1	Hieracium pomoricum	gbif:3136487	id-retired/name-retired		*		
3899489	1	Senecio ruthenensis	gbif:3108802	id-retired/name-retired		*		
3898101	1	Hieracium vennicontium	gbif:3136192	id-retired/name-retired		*		
3899431	1	Erechtites hieracifolius	gbif:7336917	lumped		65673		
3898100	1	Hieracium dubyanum	gbif:4223942	id-retired/name-retired		*		
3899430	1	Erechtites microcephala	gbif:7336913	id-retired/name-retired		*		
4727228	1	Taraxacum sp. tkx93	ncbi:154287	newly-hidden[incertae_sedis]	Taraxacum sp. tkx93	=		
4727229	1	Taraxacum sp. 479	ncbi:154285	newly-hidden[incertae_sedis]	Taraxacum sp. 479	=		
4727220	1	Taraxacum (sect. Scariosa) sp. s3	ncbi:125356	newly-hidden[incertae_sedis]	Taraxacum (sect. Scariosa) sp. s3	=		
4727221	1	Taraxacum (sect. Macrodonta) sp. s4	ncbi:125357	newly-hidden[incertae_sedis]	Taraxacum (sect. Macrodonta) sp. s4	=		
4727222	1	Taraxacum (sect. Piesis) sp. s1	ncbi:125351	newly-hidden[incertae_sedis]	Taraxacum (sect. Piesis) sp. s1	=		
4727223	1	Taraxacum (sect. Piesis) sp. s2.4216	ncbi:125353	newly-hidden[incertae_sedis]	Taraxacum (sect. Piesis) sp. s2.4216	=		
4727224	1	Taraxacum (sect. Hamata) sp. Tarbi70	ncbi:125358	newly-hidden[incertae_sedis]	Taraxacum (sect. Hamata) sp. Tarbi70	=		
4727225	1	Taraxacum (sect. Dioszegia) sp. 3517	ncbi:125359	newly-hidden[incertae_sedis]	Taraxacum (sect. Dioszegia) sp. 3517	=		
4727226	1	Taraxacum sp. 4226h	ncbi:154283	newly-hidden[incertae_sedis]	Taraxacum sp. 4226h	=		
4727227	1	Taraxacum sp. tkx11-21E	ncbi:154286	newly-hidden[incertae_sedis]	Taraxacum sp. tkx11-21E	=		
3899437	1	Packera texana	gbif:6070966	id-retired/name-retired		*		
3898103	1	Hieracium bettyhillense	gbif:4232526	id-retired/name-retired		*		
3899435	1	Packera franciscana	gbif:3113931	id-retired/name-retired		*		
3898104	1	Hieracium iremelense	gbif:3135440	id-retired/name-retired		*		
3898109	1	Hieracium petiolinum	gbif:3136303	id-retired/name-retired		*		
3898107	1	Hieracium atelodon	gbif:3135446	id-retired/name-retired		*		
3899439	1	Packera clevelandii	gbif:3113947	id-retired/name-retired		*		
3898108	1	Hieracium juratzkae	gbif:4213836	id-retired/name-retired		*		
3899420	1	Jacobaea buschiana	gbif:5388620	id-retired/name-retired		*		
4727217	1	Taraxacum (sect. Calanthodia) sp. 5135	ncbi:125346	newly-hidden[incertae_sedis]	Taraxacum (sect. Calanthodia) sp. 5135	=		
4727218	1	Taraxacum (sect. Arctica) sp. s7	ncbi:125354	newly-hidden[incertae_sedis]	Taraxacum (sect. Arctica) sp. s7	=		
4727219	1	Taraxacum (sect. Palustria) sp. 606	ncbi:125355	newly-hidden[incertae_sedis]	Taraxacum (sect. Palustria) sp. 606	=		
4727210	1	Taraxacum (sect. Macrodonta) sp. TL206	ncbi:163422	newly-hidden[incertae_sedis]	Taraxacum (sect. Macrodonta) sp. TL206	=		
4727211	1	Taraxacum (sect. Mexicana) sp. 469	ncbi:163423	newly-hidden[incertae_sedis]	Taraxacum (sect. Mexicana) sp. 469	=		
4727212	1	Taraxacum (sect. Naevosa) sp. tl211	ncbi:163428	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. tl211	=		
4727213	1	Taraxacum (sect. Orientalia) sp. 6382/2	ncbi:163429	newly-hidden[incertae_sedis]	Taraxacum (sect. Orientalia) sp. 6382/2	=		
4727214	1	Taraxacum (sect. Alpestria) sp. JS4280	ncbi:163385	newly-hidden[incertae_sedis]	Taraxacum (sect. Alpestria) sp. JS4280	=		
4727215	1	Taraxacum (sect. Alpestria/Fontana) sp. K3600(7)	ncbi:163387	newly-hidden[incertae_sedis]	Taraxacum (sect. Alpestria/Fontana) sp. K3600(7)	=		
4727216	1	Taraxacum (sect. Alpestria/Ruderalia) sp. sS5723	ncbi:163388	newly-hidden[incertae_sedis]	Taraxacum (sect. Alpestria/Ruderalia) sp. sS5723	=		
3899429	1	Erechtites valerianaefolius	gbif:7337352	lumped		608345		
3899427	1	Kleinia mandraliscae	gbif:5405668	id-retired/name-retired		*		
3899451	1	Packera castoreus	gbif:3114017	id-retired/name-retired		*		
3898120	1	Hieracium argozum	gbif:3135206	id-retired/name-retired		*		
3899450	1	Packera antennariifolia	gbif:3114096	id-retired/name-retired		*		
3898123	1	Hieracium juelii	gbif:3136574	id-retired/name-retired		*		
3899455	1	Packera crocata	gbif:3113933	id-retired/name-retired		*		
3898124	1	Hieracium discophyllum	gbif:4224515	id-retired/name-retired		*		
3899454	1	Packera fendleri	gbif:3114056	id-retired/name-retired		*		
3898121	1	Hieracium quinquemonticola	gbif:3136828	id-retired/name-retired		*		
3899453	1	Packera cynthioides	gbif:3114100	id-retired/name-retired		*		
3898122	1	Hieracium jarzabczynum	gbif:3136577	id-retired/name-retired		*		
3899452	1	Packera debilis	gbif:3114019	id-retired/name-retired		*		
4727206	1	Taraxacum (sect. Naevosa) sp. TL212-2	ncbi:173620	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL212-2	=		
4727207	1	Taraxacum (sect. Alpina) sp. JS4281	ncbi:163390	newly-hidden[incertae_sedis]	Taraxacum (sect. Alpina) sp. JS4281	=		
4727208	1	Taraxacum (sect. Naevosa) sp. TL265-1	ncbi:173609	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL265-1	=		
4727209	1	Taraxacum (sect. Naevosa) sp. TL209-2	ncbi:173608	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL209-2	=		
4727200	1	Taraxacum (sect. Naevosa) sp. TK37-2	ncbi:173626	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TK37-2	=		
4727201	1	Taraxacum (sect. Naevosa) sp. TK40-5	ncbi:173625	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TK40-5	=		
4727202	1	Taraxacum (sect. Naevosa) sp. TK37-3	ncbi:173624	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TK37-3	=		
4727203	1	Taraxacum (sect. Naevosa) sp. TL259-1	ncbi:173623	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL259-1	=		
4727204	1	Taraxacum (sect. Naevosa) sp. TL264-3	ncbi:173622	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL264-3	=		
4727205	1	Taraxacum (sect. Naevosa) sp. TL260-2	ncbi:173621	newly-hidden[incertae_sedis]	Taraxacum (sect. Naevosa) sp. TL260-2	=		
3898127	1	Hieracium trichocaulon	gbif:3135836	id-retired/name-retired		*		
3899459	1	Senecio spribillei	gbif:3107979	id-retired/name-retired		*		
3898128	1	Hieracium macrocarpum	gbif:4209610	id-retired/name-retired		*		
3899458	1	Senecio scorzonella	gbif:3107696	id-retired/name-retired		*		
3898125	1	Hieracium swantevitii	gbif:4240343	id-retired/name-retired		*		
3899457	1	Packera musiniensis	gbif:3113966	id-retired/name-retired		*		
3898126	1	Hieracium lingulatum	gbif:3135839	id-retired/name-retired		*		
3899456	1	Packera dimorphophylla	gbif:3113965	id-retired/name-retired		*		
3898129	1	Hieracium crepidispermum	gbif:3135832	id-retired/name-retired		*		
3899440	1	Packera spellenbergii	gbif:3114046	id-retired/name-retired		*		
3898112	1	Hieracium chlorinum	gbif:4228634	id-retired/name-retired		*		
3899444	1	Packera porteri	gbif:3114077	id-retired/name-retired		*		
3899443	1	Packera cardamine	gbif:3114089	id-retired/name-retired		*		
3898110	1	Hieracium pseudomixtum	gbif:4248833	id-retired/name-retired		*		
3898116	1	Hieracium conspurcans	gbif:4226889	id-retired/name-retired		*		
3899448	1	Packera hesperia	gbif:3113895	id-retired/name-retired		*		
3898117	1	Hieracium sannoxense	gbif:4245723	id-retired/name-retired		*		
3899447	1	Packera malmstenii	gbif:3113893	id-retired/name-retired		*		
3898114	1	Hieracium subgracilescens	gbif:3136572	id-retired/name-retired		*		
3899446	1	Packera greenei	gbif:3113972	id-retired/name-retired		*		
3898115	1	Hieracium cumbriense	gbif:3136824	id-retired/name-retired		*		
3899445	1	Packera ionophylla	gbif:3113970	id-retired/name-retired		*		
3899449	1	Packera tridenticulata	gbif:3114010	id-retired/name-retired		*		
397485	1	Welwitschiella nereifolia	ncbi:587545	newly-hidden[incertae_sedis_inherited]	Welwitschiella	=		
397488	2	Welwitschiella	ncbi:587544,gbif:3118121	newly-hidden[incertae_sedis]	Welwitschiella	=		
3899275	1	Anthemis virescens	gbif:3122724	id-retired/name-retired		*		
3899274	1	Anthemis triumfetii	gbif:7337981	id-retired/name-retired		*		
3899273	1	Anthemis taubertii	gbif:3122681	id-retired/name-retired		*		
3899272	1	Anthemis concolor	gbif:4241881	id-retired/name-retired		*		
3899279	1	Anthemis emasensis	gbif:3122616	id-retired/name-retired		*		
3899278	1	Anthemis stiparum	gbif:3122619	id-retired/name-retired		*		
3899277	1	Anthemis patentissima	gbif:3122593	id-retired/name-retired		*		
3899276	1	Anthemis cornucopiae	gbif:3122527	id-retired/name-retired		*		
3899271	1	Anthemis maris-mortui	gbif:3122748	id-retired/name-retired		*		
857761	7	Bellium	ncbi:190236,gbif:3104111	newly-hidden[incertae_sedis]	Bellium	=		
3899270	1	Anthemis pungens	gbif:3122708	id-retired/name-retired		*		
857759	1	Bellium minutum	ncbi:190237,gbif:3104119	newly-hidden[incertae_sedis_inherited]	Bellium	=		
3899264	1	Anthemis aeolica	gbif:3122745	id-retired/name-retired		*		
3899263	1	Tripleurospermum tenuifolium	gbif:3104139	id-retired/name-retired		*		
3899262	1	Tripleurospermum rosellum	gbif:3104235	id-retired/name-retired		*		
3899261	1	Tripleurospermum callosum	gbif:3104201	id-retired/name-retired		*		
3899267	1	Anthemis corymbulosa	gbif:3122785	id-retired/name-retired		*		
3899266	1	Anthemis pindicola	gbif:3122714	id-retired/name-retired		*		
3899265	1	Anthemis parvifolia	gbif:3122744	id-retired/name-retired		*		
3899260	1	Tripleurospermum monticola	gbif:3104207	id-retired/name-retired		*		
3899269	1	Anthemis monilicostata	gbif:3122529	id-retired/name-retired		*		
3899296	1	Leucanthemopsis longipectinata	gbif:3122037	id-retired/name-retired		*		
